"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","199","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Fri Mar 13 12:28:31 UTC 2026","passed","Fri Mar 13 12:28:32 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","40","Create Visit","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","TestCreateVisit","test_create_visit","",""
"","20","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","231","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Fri Mar 13 12:28:31 UTC 2026","passed","Fri Mar 13 12:28:31 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","52","Create Patient Missing Person","tests.api.open_msr","Fri Mar 13 12:28:32 UTC 2026","passed","Fri Mar 13 12:28:32 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","9215","Create Visit For Patient","tests.ui","Fri Mar 13 12:31:29 UTC 2026","passed","Fri Mar 13 12:31:38 UTC 2026","TestVisitActions","test_visit_actions","",""
"","25","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","6866","Create patient with valid data","tests.ui","Fri Mar 13 12:28:51 UTC 2026","passed","Fri Mar 13 12:28:58 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","11175","Create patient by user with role: Organizational: Doctor","tests.ui","Fri Mar 13 12:32:01 UTC 2026","passed","Fri Mar 13 12:32:12 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","44","Update Visit Invalid Stop Datetime","tests.api.open_msr","Fri Mar 13 12:28:37 UTC 2026","passed","Fri Mar 13 12:28:37 UTC 2026","TestCreateVisit","test_create_visit","",""
"","5856","Cancel End Visit","tests.ui","Fri Mar 13 12:31:47 UTC 2026","failed","Fri Mar 13 12:31:53 UTC 2026","TestVisitActions","test_visit_actions","",""
"","29","Create Visit Invalid Required Fields","tests.api.open_msr","Fri Mar 13 12:28:35 UTC 2026","passed","Fri Mar 13 12:28:35 UTC 2026","TestCreateVisit","test_create_visit","",""
"","4020","End Visit","tests.ui","Fri Mar 13 12:29:15 UTC 2026","passed","Fri Mar 13 12:29:19 UTC 2026","TestVisitActions","test_visit_actions","",""
"","530","Create Patient From Existing Person No Create Edit Patient Privilege User","tests.api.open_msr","Fri Mar 13 12:28:29 UTC 2026","passed","Fri Mar 13 12:28:29 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","4772","Create Visit For Patient","tests.ui","Fri Mar 13 12:30:16 UTC 2026","passed","Fri Mar 13 12:30:20 UTC 2026","TestVisitActions","test_visit_actions","",""
"","386","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Fri Mar 13 12:28:27 UTC 2026","passed","Fri Mar 13 12:28:27 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","287","Create Patient From Existing Person With Disabled User","tests.api.open_msr","Fri Mar 13 12:28:30 UTC 2026","passed","Fri Mar 13 12:28:30 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","62","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","21","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","342","Create Patient From Existing Person With Role","tests.api.open_msr","Fri Mar 13 12:28:27 UTC 2026","passed","Fri Mar 13 12:28:28 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","43","Update Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:37 UTC 2026","passed","Fri Mar 13 12:28:37 UTC 2026","TestUpdatePerson","test_update_person","",""
"","14170","Admin Can Login With Correct Data","tests.ui","Fri Mar 13 12:29:13 UTC 2026","passed","Fri Mar 13 12:29:27 UTC 2026","TestLoginUser","test_login_user","",""
"","15","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","24","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","20","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","18","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","233","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Fri Mar 13 12:28:30 UTC 2026","passed","Fri Mar 13 12:28:30 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","106","Create Patient With New Person Admin","tests.api.open_msr","Fri Mar 13 12:28:31 UTC 2026","passed","Fri Mar 13 12:28:31 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","70","Update Visit Invalid Stop Datetime","tests.api.open_msr","Fri Mar 13 12:28:37 UTC 2026","passed","Fri Mar 13 12:28:37 UTC 2026","TestCreateVisit","test_create_visit","",""
"","18","Create Visit Invalid Required Fields","tests.api.open_msr","Fri Mar 13 12:28:34 UTC 2026","passed","Fri Mar 13 12:28:34 UTC 2026","TestCreateVisit","test_create_visit","",""
"","62","Create Patient With New Person Invalid Nested Person","tests.api.open_msr","Fri Mar 13 12:28:32 UTC 2026","passed","Fri Mar 13 12:28:32 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","6757","User without Add/Edit Patients privilege cannot create patient","tests.ui","Fri Mar 13 12:29:06 UTC 2026","passed","Fri Mar 13 12:29:13 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","11124","Create patient by user with role: Privilege Level: High","tests.ui","Fri Mar 13 12:31:53 UTC 2026","passed","Fri Mar 13 12:32:04 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","64","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","66","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","93","Update Visit Invalid Stop Datetime","tests.api.open_msr","Fri Mar 13 12:28:36 UTC 2026","passed","Fri Mar 13 12:28:36 UTC 2026","TestCreateVisit","test_create_visit","",""
"","18","Create Visit Invalid Required Fields","tests.api.open_msr","Fri Mar 13 12:28:35 UTC 2026","passed","Fri Mar 13 12:28:35 UTC 2026","TestCreateVisit","test_create_visit","",""
"","3730","Search Patient By ID By Admin","tests.ui","Fri Mar 13 12:28:53 UTC 2026","passed","Fri Mar 13 12:28:57 UTC 2026","TestSearchPatientByAdmin","test_search_patient_by_admin","",""
"","61","Create Visit With Another Active Visit","tests.api.open_msr","Fri Mar 13 12:28:35 UTC 2026","passed","Fri Mar 13 12:28:35 UTC 2026","TestCreateVisit","test_create_visit","",""
"","4768","Search Patient By Fullname By Admin","tests.ui","Fri Mar 13 12:29:51 UTC 2026","passed","Fri Mar 13 12:29:55 UTC 2026","TestSearchPatientByAdmin","test_search_patient_by_admin","",""
"","18","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","14980","Admin Can Login With Correct Data","tests.ui","Fri Mar 13 12:29:28 UTC 2026","passed","Fri Mar 13 12:29:43 UTC 2026","TestLoginUser","test_login_user","",""
"","17","Create Visit Invalid Required Fields","tests.api.open_msr","Fri Mar 13 12:28:34 UTC 2026","passed","Fri Mar 13 12:28:34 UTC 2026","TestCreateVisit","test_create_visit","",""
"","92","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Fri Mar 13 12:28:32 UTC 2026","passed","Fri Mar 13 12:28:32 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","7067","Create patient with valid data","tests.ui","Fri Mar 13 12:29:47 UTC 2026","passed","Fri Mar 13 12:29:54 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","9176","Create patient by user with role: Privilege Level: High","tests.ui","Fri Mar 13 12:30:49 UTC 2026","passed","Fri Mar 13 12:30:59 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","17","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","84","Update Active Visit","tests.api.open_msr","Fri Mar 13 12:28:36 UTC 2026","passed","Fri Mar 13 12:28:36 UTC 2026","TestCreateVisit","test_create_visit","",""
"","5629","Cancel End Visit","tests.ui","Fri Mar 13 12:30:47 UTC 2026","passed","Fri Mar 13 12:30:53 UTC 2026","TestVisitActions","test_visit_actions","",""
"","57","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","3773","Cancel End Visit","tests.ui","Fri Mar 13 12:29:31 UTC 2026","passed","Fri Mar 13 12:29:35 UTC 2026","TestVisitActions","test_visit_actions","",""
"","17","Create Visit Invalid Required Fields","tests.api.open_msr","Fri Mar 13 12:28:35 UTC 2026","passed","Fri Mar 13 12:28:35 UTC 2026","TestCreateVisit","test_create_visit","",""
"","7738","Create patient by user with role: Privilege Level: High","tests.ui","Fri Mar 13 12:28:58 UTC 2026","passed","Fri Mar 13 12:29:06 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","33","Update Person Birthdate","tests.api.open_msr","Fri Mar 13 12:28:37 UTC 2026","passed","Fri Mar 13 12:28:37 UTC 2026","TestUpdatePerson","test_update_person","",""
"","41","Create Visit Invalid Required Fields","tests.api.open_msr","Fri Mar 13 12:28:35 UTC 2026","passed","Fri Mar 13 12:28:35 UTC 2026","TestCreateVisit","test_create_visit","",""
"","2198","Login As Disabled User","tests.ui","Fri Mar 13 12:28:39 UTC 2026","passed","Fri Mar 13 12:28:41 UTC 2026","TestLoginUser","test_login_user","",""
"","9120","Create patient by user with role: Organizational: Doctor","tests.ui","Fri Mar 13 12:29:55 UTC 2026","passed","Fri Mar 13 12:30:04 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","52","Create Person","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","23","Create Person Invalid","tests.api.open_msr","Fri Mar 13 12:28:33 UTC 2026","passed","Fri Mar 13 12:28:33 UTC 2026","","test_create_person","",""
"","39","Update Visit Invalid Stop Datetime","tests.api.open_msr","Fri Mar 13 12:28:36 UTC 2026","passed","Fri Mar 13 12:28:36 UTC 2026","TestCreateVisit","test_create_visit","",""
