"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","260","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Sat Mar 14 15:13:16 UTC 2026","passed","Sat Mar 14 15:13:16 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","42","Create Visit Invalid Required Fields","tests.api.open_msr","Sat Mar 14 15:13:21 UTC 2026","passed","Sat Mar 14 15:13:21 UTC 2026","TestCreateVisit","test_create_visit","",""
"","67","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 15:13:19 UTC 2026","passed","Sat Mar 14 15:13:19 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","27","Create Person Invalid","tests.api.open_msr","Sat Mar 14 15:13:19 UTC 2026","passed","Sat Mar 14 15:13:19 UTC 2026","","test_create_person","",""
"","19","Create Visit Invalid Required Fields","tests.api.open_msr","Sat Mar 14 15:13:21 UTC 2026","passed","Sat Mar 14 15:13:21 UTC 2026","TestCreateVisit","test_create_visit","",""
"","6358","Create Visit For Patient","tests.ui","Sat Mar 14 15:15:11 UTC 2026","passed","Sat Mar 14 15:15:17 UTC 2026","TestVisitActions","test_visit_actions","",""
"","80","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 15:13:18 UTC 2026","passed","Sat Mar 14 15:13:18 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","8661","Create patient by user with role: Organizational: Doctor","tests.ui","Sat Mar 14 15:17:20 UTC 2026","passed","Sat Mar 14 15:17:29 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","80","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 15:13:19 UTC 2026","passed","Sat Mar 14 15:13:19 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","5294","Cancel End Visit","tests.ui","Sat Mar 14 15:17:15 UTC 2026","passed","Sat Mar 14 15:17:20 UTC 2026","TestVisitActions","test_visit_actions","",""
"","5532","Cancel End Visit","tests.ui","Sat Mar 14 15:15:43 UTC 2026","passed","Sat Mar 14 15:15:49 UTC 2026","TestVisitActions","test_visit_actions","",""
"","11492","Create patient by user with role: Privilege Level: High","tests.ui","Sat Mar 14 15:17:02 UTC 2026","passed","Sat Mar 14 15:17:14 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","21","Create Person Invalid","tests.api.open_msr","Sat Mar 14 15:13:19 UTC 2026","passed","Sat Mar 14 15:13:19 UTC 2026","","test_create_person","",""
"","247","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Sat Mar 14 15:13:16 UTC 2026","passed","Sat Mar 14 15:13:16 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","5898","Search Patient By ID By Admin","tests.ui","Sat Mar 14 15:16:25 UTC 2026","passed","Sat Mar 14 15:16:31 UTC 2026","TestSearchPatientByAdmin","test_search_patient_by_admin","",""
"","57","Create Visit With Another Ended Visit","tests.api.open_msr","Sat Mar 14 15:13:22 UTC 2026","passed","Sat Mar 14 15:13:22 UTC 2026","TestCreateVisit","test_create_visit","",""
"","43","Delete Active Visit","tests.api.open_msr","Sat Mar 14 15:13:23 UTC 2026","passed","Sat Mar 14 15:13:23 UTC 2026","TestCreateVisit","test_create_visit","",""
"","64","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 15:13:19 UTC 2026","passed","Sat Mar 14 15:13:19 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","367","Create Patient From Existing Person With Role","tests.api.open_msr","Sat Mar 14 15:13:13 UTC 2026","passed","Sat Mar 14 15:13:13 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
