"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","75","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","312","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Mon Mar 09 16:26:51 UTC 2026","passed","Mon Mar 09 16:26:52 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","3933","Search Patient By Nonexistent Fullname By Admin","tests.ui","Mon Mar 09 16:29:59 UTC 2026","passed","Mon Mar 09 16:30:03 UTC 2026","TestSearchPatientByAdmin","test_search_patient_by_admin","",""
"","84","Create Visit With Another Active Visit","tests.api.open_msr","Mon Mar 09 16:26:59 UTC 2026","passed","Mon Mar 09 16:26:59 UTC 2026","TestCreateVisit","test_create_visit","",""
"","24","Create Visit Invalid Required Fields","tests.api.open_msr","Mon Mar 09 16:26:58 UTC 2026","passed","Mon Mar 09 16:26:58 UTC 2026","TestCreateVisit","test_create_visit","",""
"","4263","Delete Visit","tests.ui","Mon Mar 09 16:27:50 UTC 2026","passed","Mon Mar 09 16:27:54 UTC 2026","TestVisitActions","test_visit_actions","",""
"","23","Create Person Invalid","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","","test_create_person","",""
"","20","Create Person Invalid","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","","test_create_person","",""
"","2991","Login As Disabled User","tests.ui","Mon Mar 09 16:28:14 UTC 2026","passed","Mon Mar 09 16:28:17 UTC 2026","TestLoginUser","test_login_user","",""
"","26","Create Person Invalid","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","","test_create_person","",""
"","348","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Mon Mar 09 16:26:53 UTC 2026","passed","Mon Mar 09 16:26:53 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","23","Create Person Invalid","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","","test_create_person","",""
"","19","Create Person Invalid","tests.api.open_msr","Mon Mar 09 16:26:56 UTC 2026","passed","Mon Mar 09 16:26:56 UTC 2026","","test_create_person","",""
