"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","","test_create_person","",""
"","8418","Create Visit For Patient","tests.ui","Sat Mar 14 13:47:36 UTC 2026","passed","Sat Mar 14 13:47:45 UTC 2026","TestVisitActions","test_visit_actions","",""
"","89","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:43 UTC 2026","passed","Sat Mar 14 13:44:43 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","242","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Sat Mar 14 13:44:39 UTC 2026","passed","Sat Mar 14 13:44:39 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","6241","Delete Visit","tests.ui","Sat Mar 14 13:46:49 UTC 2026","passed","Sat Mar 14 13:46:56 UTC 2026","TestVisitActions","test_visit_actions","",""
"","4783","Create Visit For Patient","tests.ui","Sat Mar 14 13:45:17 UTC 2026","passed","Sat Mar 14 13:45:22 UTC 2026","TestVisitActions","test_visit_actions","",""
"","82","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:41 UTC 2026","passed","Sat Mar 14 13:44:41 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","41","Update Visit Invalid Stop Datetime","tests.api.open_msr","Sat Mar 14 13:44:46 UTC 2026","passed","Sat Mar 14 13:44:46 UTC 2026","TestCreateVisit","test_create_visit","",""
"","7277","User without Add/Edit Patients privilege cannot create patient","tests.ui","Sat Mar 14 13:46:17 UTC 2026","passed","Sat Mar 14 13:46:25 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","19","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","","test_create_person","",""
"","21","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","","test_create_person","",""
"","249","Create Patient From Existing Person Invalid Identifier Data","tests.api.open_msr","Sat Mar 14 13:44:38 UTC 2026","passed","Sat Mar 14 13:44:38 UTC 2026","TestCreatePatientFromExistingPerson","test_create_patient_from_existing_person","",""
"","52","Update Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:47 UTC 2026","passed","Sat Mar 14 13:44:47 UTC 2026","TestUpdatePerson","test_update_person","",""
"","8203","Create patient by user with role: Privilege Level: High","tests.ui","Sat Mar 14 13:45:08 UTC 2026","passed","Sat Mar 14 13:45:16 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","95","Create Patient With New Person Invalid Nested Person","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","22","Create Visit Invalid Required Fields","tests.api.open_msr","Sat Mar 14 13:44:44 UTC 2026","passed","Sat Mar 14 13:44:44 UTC 2026","TestCreateVisit","test_create_visit","",""
"","7674","Create patient with valid data","tests.ui","Sat Mar 14 13:45:58 UTC 2026","passed","Sat Mar 14 13:46:06 UTC 2026","TestCreatePatientByUser","test_add_patient_by_user","",""
"","26","Create Visit Invalid Required Fields","tests.api.open_msr","Sat Mar 14 13:44:45 UTC 2026","passed","Sat Mar 14 13:44:45 UTC 2026","TestCreateVisit","test_create_visit","",""
"","20","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","","test_create_person","",""
"","25","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:43 UTC 2026","passed","Sat Mar 14 13:44:43 UTC 2026","","test_create_person","",""
"","4143","Search Patient By ID By Admin","tests.ui","Sat Mar 14 13:47:28 UTC 2026","passed","Sat Mar 14 13:47:32 UTC 2026","TestSearchPatientByAdmin","test_search_patient_by_admin","",""
"","5771","Cancel End Visit","tests.ui","Sat Mar 14 13:48:24 UTC 2026","passed","Sat Mar 14 13:48:30 UTC 2026","TestVisitActions","test_visit_actions","",""
"","173","Create Patient With New Person Admin","tests.api.open_msr","Sat Mar 14 13:44:40 UTC 2026","passed","Sat Mar 14 13:44:40 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","22","Create Visit Invalid Required Fields","tests.api.open_msr","Sat Mar 14 13:44:45 UTC 2026","passed","Sat Mar 14 13:44:45 UTC 2026","TestCreateVisit","test_create_visit","",""
"","26","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:43 UTC 2026","passed","Sat Mar 14 13:44:43 UTC 2026","","test_create_person","",""
"","78","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:43 UTC 2026","passed","Sat Mar 14 13:44:43 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","303","Create Patient With New Person Disabled User","tests.api.open_msr","Sat Mar 14 13:44:41 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","3072","Search Patient By ID By Admin","tests.ui","Sat Mar 14 13:45:04 UTC 2026","passed","Sat Mar 14 13:45:07 UTC 2026","TestSearchPatientByAdmin","test_search_patient_by_admin","",""
"","29","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:43 UTC 2026","passed","Sat Mar 14 13:44:43 UTC 2026","","test_create_person","",""
"","44","Update Visit Invalid Stop Datetime","tests.api.open_msr","Sat Mar 14 13:44:47 UTC 2026","passed","Sat Mar 14 13:44:47 UTC 2026","TestCreateVisit","test_create_visit","",""
"","15109","Admin Can Login With Correct Data","tests.ui","Sat Mar 14 13:45:39 UTC 2026","passed","Sat Mar 14 13:45:54 UTC 2026","TestLoginUser","test_login_user","",""
"","65","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","24","Create Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","","test_create_person","",""
"","48","Update Person Invalid","tests.api.open_msr","Sat Mar 14 13:44:47 UTC 2026","passed","Sat Mar 14 13:44:47 UTC 2026","TestUpdatePerson","test_update_person","",""
"","6107","Add Patient With Correct Data","tests.ui","Sat Mar 14 13:44:53 UTC 2026","passed","Sat Mar 14 13:44:59 UTC 2026","TestCreatePatientByAdminUser","test_add_patient_by_admin_user","",""
"","21","Create Visit Invalid Required Fields","tests.api.open_msr","Sat Mar 14 13:44:45 UTC 2026","passed","Sat Mar 14 13:44:45 UTC 2026","TestCreateVisit","test_create_visit","",""
"","68","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:43 UTC 2026","passed","Sat Mar 14 13:44:43 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","86","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:41 UTC 2026","passed","Sat Mar 14 13:44:41 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
"","2836","Login As Disabled User","tests.ui","Sat Mar 14 13:47:08 UTC 2026","passed","Sat Mar 14 13:47:11 UTC 2026","TestLoginUser","test_login_user","",""
"","71","Create Patient With New Person Invalid Identifier","tests.api.open_msr","Sat Mar 14 13:44:42 UTC 2026","passed","Sat Mar 14 13:44:42 UTC 2026","TestCreatePatientWithNewPerson","test_create_patient_with_new_person","",""
